"MTU","Scheduled Generation [MW] (D) - BZN|DE-AT-LU","Scheduled Consumption [MW] (D) - BZN|DE-AT-LU"
"09.10.2017 23:00 - 10.10.2017 00:00 (UTC)","62089","0"
"10.10.2017 00:00 - 10.10.2017 01:00 (UTC)","62356","0"
"10.10.2017 01:00 - 10.10.2017 02:00 (UTC)","62924","0"
"10.10.2017 02:00 - 10.10.2017 03:00 (UTC)","64033","0"
"10.10.2017 03:00 - 10.10.2017 04:00 (UTC)","67747","0"
"10.10.2017 04:00 - 10.10.2017 05:00 (UTC)","75632","0"
"10.10.2017 05:00 - 10.10.2017 06:00 (UTC)","81840","0"
"10.10.2017 06:00 - 10.10.2017 07:00 (UTC)","86250","0"
"10.10.2017 07:00 - 10.10.2017 08:00 (UTC)","88403","0"
"10.10.2017 08:00 - 10.10.2017 09:00 (UTC)","89347","0"
"10.10.2017 09:00 - 10.10.2017 10:00 (UTC)","90754","0"
"10.10.2017 10:00 - 10.10.2017 11:00 (UTC)","90146","0"
"10.10.2017 11:00 - 10.10.2017 12:00 (UTC)","88811","0"
"10.10.2017 12:00 - 10.10.2017 13:00 (UTC)","86623","0"
"10.10.2017 13:00 - 10.10.2017 14:00 (UTC)","84703","0"
"10.10.2017 14:00 - 10.10.2017 15:00 (UTC)","82328","0"
"10.10.2017 15:00 - 10.10.2017 16:00 (UTC)","81659","0"
"10.10.2017 16:00 - 10.10.2017 17:00 (UTC)","82365","0"
"10.10.2017 17:00 - 10.10.2017 18:00 (UTC)","83819","0"
"10.10.2017 18:00 - 10.10.2017 19:00 (UTC)","80018","0"
"10.10.2017 19:00 - 10.10.2017 20:00 (UTC)","75938","0"
"10.10.2017 20:00 - 10.10.2017 21:00 (UTC)","73566","0"
"10.10.2017 21:00 - 10.10.2017 22:00 (UTC)","70707","0"
"10.10.2017 22:00 - 10.10.2017 23:00 (UTC)","66448","0"
"10.10.2017 23:00 - 11.10.2017 00:00 (UTC)","64834","0"
"11.10.2017 00:00 - 11.10.2017 01:00 (UTC)","65185","0"
"11.10.2017 01:00 - 11.10.2017 02:00 (UTC)","65117","0"
"11.10.2017 02:00 - 11.10.2017 03:00 (UTC)","66258","0"
"11.10.2017 03:00 - 11.10.2017 04:00 (UTC)","68872","0"
"11.10.2017 04:00 - 11.10.2017 05:00 (UTC)","74834","0"
"11.10.2017 05:00 - 11.10.2017 06:00 (UTC)","82960","0"
"11.10.2017 06:00 - 11.10.2017 07:00 (UTC)","87107","0"
"11.10.2017 07:00 - 11.10.2017 08:00 (UTC)","89426","0"
"11.10.2017 08:00 - 11.10.2017 09:00 (UTC)","90949","0"
"11.10.2017 09:00 - 11.10.2017 10:00 (UTC)","92606","0"
"11.10.2017 10:00 - 11.10.2017 11:00 (UTC)","93413","0"
"11.10.2017 11:00 - 11.10.2017 12:00 (UTC)","91979","0"
"11.10.2017 12:00 - 11.10.2017 13:00 (UTC)","89818","0"
"11.10.2017 13:00 - 11.10.2017 14:00 (UTC)","87409","0"
"11.10.2017 14:00 - 11.10.2017 15:00 (UTC)","84216","0"
"11.10.2017 15:00 - 11.10.2017 16:00 (UTC)","82539","0"
"11.10.2017 16:00 - 11.10.2017 17:00 (UTC)","83216","0"
"11.10.2017 17:00 - 11.10.2017 18:00 (UTC)","83956","0"
"11.10.2017 18:00 - 11.10.2017 19:00 (UTC)","79432","0"
"11.10.2017 19:00 - 11.10.2017 20:00 (UTC)","76089","0"
"11.10.2017 20:00 - 11.10.2017 21:00 (UTC)","74049","0"
"11.10.2017 21:00 - 11.10.2017 22:00 (UTC)","72991","0"
"11.10.2017 22:00 - 11.10.2017 23:00 (UTC)","69520","0"
"11.10.2017 23:00 - 12.10.2017 00:00 (UTC)","68342","0"
"12.10.2017 00:00 - 12.10.2017 01:00 (UTC)","68294","0"
"12.10.2017 01:00 - 12.10.2017 02:00 (UTC)","67699","0"
"12.10.2017 02:00 - 12.10.2017 03:00 (UTC)","69252","0"
"12.10.2017 03:00 - 12.10.2017 04:00 (UTC)","73298","0"
"12.10.2017 04:00 - 12.10.2017 05:00 (UTC)","80084","0"
"12.10.2017 05:00 - 12.10.2017 06:00 (UTC)","83632","0"
"12.10.2017 06:00 - 12.10.2017 07:00 (UTC)","87541","0"
"12.10.2017 07:00 - 12.10.2017 08:00 (UTC)","90773","0"
"12.10.2017 08:00 - 12.10.2017 09:00 (UTC)","94443","0"
"12.10.2017 09:00 - 12.10.2017 10:00 (UTC)","97899","0"
"12.10.2017 10:00 - 12.10.2017 11:00 (UTC)","98502","0"
"12.10.2017 11:00 - 12.10.2017 12:00 (UTC)","98126","0"
"12.10.2017 12:00 - 12.10.2017 13:00 (UTC)","95939","0"
"12.10.2017 13:00 - 12.10.2017 14:00 (UTC)","92680","0"
"12.10.2017 14:00 - 12.10.2017 15:00 (UTC)","87247","0"
"12.10.2017 15:00 - 12.10.2017 16:00 (UTC)","82823","0"
"12.10.2017 16:00 - 12.10.2017 17:00 (UTC)","82089","0"
"12.10.2017 17:00 - 12.10.2017 18:00 (UTC)","82360","0"
"12.10.2017 18:00 - 12.10.2017 19:00 (UTC)","78168","0"
"12.10.2017 19:00 - 12.10.2017 20:00 (UTC)","75509","0"
"12.10.2017 20:00 - 12.10.2017 21:00 (UTC)","70996","0"
"12.10.2017 21:00 - 12.10.2017 22:00 (UTC)","67272","0"
"12.10.2017 22:00 - 12.10.2017 23:00 (UTC)","63839","0"
"12.10.2017 23:00 - 13.10.2017 00:00 (UTC)","61828","0"
"13.10.2017 00:00 - 13.10.2017 01:00 (UTC)","61164","0"
"13.10.2017 01:00 - 13.10.2017 02:00 (UTC)","61157","0"
"13.10.2017 02:00 - 13.10.2017 03:00 (UTC)","62067","0"
"13.10.2017 03:00 - 13.10.2017 04:00 (UTC)","65439","0"
"13.10.2017 04:00 - 13.10.2017 05:00 (UTC)","74272","0"
"13.10.2017 05:00 - 13.10.2017 06:00 (UTC)","81247","0"
"13.10.2017 06:00 - 13.10.2017 07:00 (UTC)","84795","0"
"13.10.2017 07:00 - 13.10.2017 08:00 (UTC)","88676","0"
"13.10.2017 08:00 - 13.10.2017 09:00 (UTC)","91386","0"
"13.10.2017 09:00 - 13.10.2017 10:00 (UTC)","94114","0"
"13.10.2017 10:00 - 13.10.2017 11:00 (UTC)","94923","0"
"13.10.2017 11:00 - 13.10.2017 12:00 (UTC)","93052","0"
"13.10.2017 12:00 - 13.10.2017 13:00 (UTC)","90132","0"
"13.10.2017 13:00 - 13.10.2017 14:00 (UTC)","87101","0"
"13.10.2017 14:00 - 13.10.2017 15:00 (UTC)","82705","0"
"13.10.2017 15:00 - 13.10.2017 16:00 (UTC)","80521","0"
"13.10.2017 16:00 - 13.10.2017 17:00 (UTC)","80580","0"
"13.10.2017 17:00 - 13.10.2017 18:00 (UTC)","80366","0"
"13.10.2017 18:00 - 13.10.2017 19:00 (UTC)","76345","0"
"13.10.2017 19:00 - 13.10.2017 20:00 (UTC)","73145","0"
"13.10.2017 20:00 - 13.10.2017 21:00 (UTC)","69749","0"
"13.10.2017 21:00 - 13.10.2017 22:00 (UTC)","65825","0"
"13.10.2017 22:00 - 13.10.2017 23:00 (UTC)","62413","0"
"13.10.2017 23:00 - 14.10.2017 00:00 (UTC)","61290","0"
"14.10.2017 00:00 - 14.10.2017 01:00 (UTC)","60328","0"
"14.10.2017 01:00 - 14.10.2017 02:00 (UTC)","60665","0"
"14.10.2017 02:00 - 14.10.2017 03:00 (UTC)","61049","0"
"14.10.2017 03:00 - 14.10.2017 04:00 (UTC)","62046","0"
"14.10.2017 04:00 - 14.10.2017 05:00 (UTC)","63888","0"
"14.10.2017 05:00 - 14.10.2017 06:00 (UTC)","66504","0"
"14.10.2017 06:00 - 14.10.2017 07:00 (UTC)","70765","0"
"14.10.2017 07:00 - 14.10.2017 08:00 (UTC)","75652","0"
"14.10.2017 08:00 - 14.10.2017 09:00 (UTC)","79663","0"
"14.10.2017 09:00 - 14.10.2017 10:00 (UTC)","83813","0"
"14.10.2017 10:00 - 14.10.2017 11:00 (UTC)","86238","0"
"14.10.2017 11:00 - 14.10.2017 12:00 (UTC)","84392","0"
"14.10.2017 12:00 - 14.10.2017 13:00 (UTC)","81683","0"
"14.10.2017 13:00 - 14.10.2017 14:00 (UTC)","77567","0"
"14.10.2017 14:00 - 14.10.2017 15:00 (UTC)","72596","0"
"14.10.2017 15:00 - 14.10.2017 16:00 (UTC)","68961","0"
"14.10.2017 16:00 - 14.10.2017 17:00 (UTC)","70404","0"
"14.10.2017 17:00 - 14.10.2017 18:00 (UTC)","70868","0"
"14.10.2017 18:00 - 14.10.2017 19:00 (UTC)","68141","0"
"14.10.2017 19:00 - 14.10.2017 20:00 (UTC)","64252","0"
"14.10.2017 20:00 - 14.10.2017 21:00 (UTC)","61080","0"
"14.10.2017 21:00 - 14.10.2017 22:00 (UTC)","58686","0"
"14.10.2017 22:00 - 14.10.2017 23:00 (UTC)","55257","0"
"14.10.2017 23:00 - 15.10.2017 00:00 (UTC)","53490","0"
"15.10.2017 00:00 - 15.10.2017 01:00 (UTC)","52682","0"
"15.10.2017 01:00 - 15.10.2017 02:00 (UTC)","51993","0"
"15.10.2017 02:00 - 15.10.2017 03:00 (UTC)","51465","0"
"15.10.2017 03:00 - 15.10.2017 04:00 (UTC)","51875","0"
"15.10.2017 04:00 - 15.10.2017 05:00 (UTC)","53699","0"
"15.10.2017 05:00 - 15.10.2017 06:00 (UTC)","55078","0"
"15.10.2017 06:00 - 15.10.2017 07:00 (UTC)","58759","0"
"15.10.2017 07:00 - 15.10.2017 08:00 (UTC)","65999","0"
"15.10.2017 08:00 - 15.10.2017 09:00 (UTC)","73777","0"
"15.10.2017 09:00 - 15.10.2017 10:00 (UTC)","78933","0"
"15.10.2017 10:00 - 15.10.2017 11:00 (UTC)","81240","0"
"15.10.2017 11:00 - 15.10.2017 12:00 (UTC)","80352","0"
"15.10.2017 12:00 - 15.10.2017 13:00 (UTC)","78972","0"
"15.10.2017 13:00 - 15.10.2017 14:00 (UTC)","75015","0"
"15.10.2017 14:00 - 15.10.2017 15:00 (UTC)","68875","0"
"15.10.2017 15:00 - 15.10.2017 16:00 (UTC)","64732","0"
"15.10.2017 16:00 - 15.10.2017 17:00 (UTC)","67861","0"
"15.10.2017 17:00 - 15.10.2017 18:00 (UTC)","71577","0"
"15.10.2017 18:00 - 15.10.2017 19:00 (UTC)","69315","0"
"15.10.2017 19:00 - 15.10.2017 20:00 (UTC)","68488","0"
"15.10.2017 20:00 - 15.10.2017 21:00 (UTC)","67084","0"
"15.10.2017 21:00 - 15.10.2017 22:00 (UTC)","64653","0"
"15.10.2017 22:00 - 15.10.2017 23:00 (UTC)","62275","0"
"15.10.2017 23:00 - 16.10.2017 00:00 (UTC)","60773","0"
"16.10.2017 00:00 - 16.10.2017 01:00 (UTC)","59886","0"
"16.10.2017 01:00 - 16.10.2017 02:00 (UTC)","59615","0"
"16.10.2017 02:00 - 16.10.2017 03:00 (UTC)","60485","0"
"16.10.2017 03:00 - 16.10.2017 04:00 (UTC)","63381","0"
"16.10.2017 04:00 - 16.10.2017 05:00 (UTC)","72270","0"
"16.10.2017 05:00 - 16.10.2017 06:00 (UTC)","80948","0"
"16.10.2017 06:00 - 16.10.2017 07:00 (UTC)","84970","0"
"16.10.2017 07:00 - 16.10.2017 08:00 (UTC)","86676","0"
"16.10.2017 08:00 - 16.10.2017 09:00 (UTC)","89728","0"
"16.10.2017 09:00 - 16.10.2017 10:00 (UTC)","92611","0"
"16.10.2017 10:00 - 16.10.2017 11:00 (UTC)","94010","0"
"16.10.2017 11:00 - 16.10.2017 12:00 (UTC)","92023","0"
"16.10.2017 12:00 - 16.10.2017 13:00 (UTC)","90867","0"
"16.10.2017 13:00 - 16.10.2017 14:00 (UTC)","86924","0"
"16.10.2017 14:00 - 16.10.2017 15:00 (UTC)","81601","0"
"16.10.2017 15:00 - 16.10.2017 16:00 (UTC)","79559","0"
"16.10.2017 16:00 - 16.10.2017 17:00 (UTC)","80434","0"
"16.10.2017 17:00 - 16.10.2017 18:00 (UTC)","83435","0"
"16.10.2017 18:00 - 16.10.2017 19:00 (UTC)","80712","0"
"16.10.2017 19:00 - 16.10.2017 20:00 (UTC)","77608","0"
"16.10.2017 20:00 - 16.10.2017 21:00 (UTC)","74126","0"
"16.10.2017 21:00 - 16.10.2017 22:00 (UTC)","70414","0"
"16.10.2017 22:00 - 16.10.2017 23:00 (UTC)","66324","0"
"16.10.2017 23:00 - 17.10.2017 00:00 (UTC)","64875","0"
"17.10.2017 00:00 - 17.10.2017 01:00 (UTC)","64288","0"
"17.10.2017 01:00 - 17.10.2017 02:00 (UTC)","63416","0"
"17.10.2017 02:00 - 17.10.2017 03:00 (UTC)","63118","0"
"17.10.2017 03:00 - 17.10.2017 04:00 (UTC)","65830","0"
"17.10.2017 04:00 - 17.10.2017 05:00 (UTC)","75440","0"
"17.10.2017 05:00 - 17.10.2017 06:00 (UTC)","81825","0"
"17.10.2017 06:00 - 17.10.2017 07:00 (UTC)","85159","0"
"17.10.2017 07:00 - 17.10.2017 08:00 (UTC)","89671","0"
"17.10.2017 08:00 - 17.10.2017 09:00 (UTC)","92431","0"
"17.10.2017 09:00 - 17.10.2017 10:00 (UTC)","95497","0"
"17.10.2017 10:00 - 17.10.2017 11:00 (UTC)","96017","0"
"17.10.2017 11:00 - 17.10.2017 12:00 (UTC)","95453","0"
"17.10.2017 12:00 - 17.10.2017 13:00 (UTC)","92783","0"
"17.10.2017 13:00 - 17.10.2017 14:00 (UTC)","90643","0"
"17.10.2017 14:00 - 17.10.2017 15:00 (UTC)","85547","0"
"17.10.2017 15:00 - 17.10.2017 16:00 (UTC)","83574","0"
"17.10.2017 16:00 - 17.10.2017 17:00 (UTC)","83352","0"
"17.10.2017 17:00 - 17.10.2017 18:00 (UTC)","83402","0"
"17.10.2017 18:00 - 17.10.2017 19:00 (UTC)","80361","0"
"17.10.2017 19:00 - 17.10.2017 20:00 (UTC)","75779","0"
"17.10.2017 20:00 - 17.10.2017 21:00 (UTC)","71806","0"
"17.10.2017 21:00 - 17.10.2017 22:00 (UTC)","68635","0"
"17.10.2017 22:00 - 17.10.2017 23:00 (UTC)","63147","0"
"17.10.2017 23:00 - 18.10.2017 00:00 (UTC)","61409","0"
"18.10.2017 00:00 - 18.10.2017 01:00 (UTC)","60759","0"
"18.10.2017 01:00 - 18.10.2017 02:00 (UTC)","59635","0"
"18.10.2017 02:00 - 18.10.2017 03:00 (UTC)","59482","0"
"18.10.2017 03:00 - 18.10.2017 04:00 (UTC)","63931","0"
"18.10.2017 04:00 - 18.10.2017 05:00 (UTC)","72436","0"
"18.10.2017 05:00 - 18.10.2017 06:00 (UTC)","77963","0"
"18.10.2017 06:00 - 18.10.2017 07:00 (UTC)","81603","0"
"18.10.2017 07:00 - 18.10.2017 08:00 (UTC)","86296","0"
"18.10.2017 08:00 - 18.10.2017 09:00 (UTC)","89514","0"
"18.10.2017 09:00 - 18.10.2017 10:00 (UTC)","93256","0"
"18.10.2017 10:00 - 18.10.2017 11:00 (UTC)","94423","0"
"18.10.2017 11:00 - 18.10.2017 12:00 (UTC)","93394","0"
"18.10.2017 12:00 - 18.10.2017 13:00 (UTC)","90794","0"
"18.10.2017 13:00 - 18.10.2017 14:00 (UTC)","89067","0"
"18.10.2017 14:00 - 18.10.2017 15:00 (UTC)","83673","0"
"18.10.2017 15:00 - 18.10.2017 16:00 (UTC)","79012","0"
"18.10.2017 16:00 - 18.10.2017 17:00 (UTC)","78284","0"
"18.10.2017 17:00 - 18.10.2017 18:00 (UTC)","79108","0"
"18.10.2017 18:00 - 18.10.2017 19:00 (UTC)","78406","0"
"18.10.2017 19:00 - 18.10.2017 20:00 (UTC)","73580","0"
"18.10.2017 20:00 - 18.10.2017 21:00 (UTC)","68781","0"
"18.10.2017 21:00 - 18.10.2017 22:00 (UTC)","64804","0"
"18.10.2017 22:00 - 18.10.2017 23:00 (UTC)","59227","0"
"18.10.2017 23:00 - 19.10.2017 00:00 (UTC)","57372","0"
"19.10.2017 00:00 - 19.10.2017 01:00 (UTC)","57614","0"
"19.10.2017 01:00 - 19.10.2017 02:00 (UTC)","58014","0"
"19.10.2017 02:00 - 19.10.2017 03:00 (UTC)","58423","0"
"19.10.2017 03:00 - 19.10.2017 04:00 (UTC)","63058","0"
"19.10.2017 04:00 - 19.10.2017 05:00 (UTC)","73370","0"
"19.10.2017 05:00 - 19.10.2017 06:00 (UTC)","79179","0"
"19.10.2017 06:00 - 19.10.2017 07:00 (UTC)","81689","0"
"19.10.2017 07:00 - 19.10.2017 08:00 (UTC)","86736","0"
"19.10.2017 08:00 - 19.10.2017 09:00 (UTC)","90804","0"
"19.10.2017 09:00 - 19.10.2017 10:00 (UTC)","93562","0"
"19.10.2017 10:00 - 19.10.2017 11:00 (UTC)","94121","0"
"19.10.2017 11:00 - 19.10.2017 12:00 (UTC)","93743","0"
"19.10.2017 12:00 - 19.10.2017 13:00 (UTC)","91373","0"
"19.10.2017 13:00 - 19.10.2017 14:00 (UTC)","87388","0"
"19.10.2017 14:00 - 19.10.2017 15:00 (UTC)","83109","0"
"19.10.2017 15:00 - 19.10.2017 16:00 (UTC)","80356","0"
"19.10.2017 16:00 - 19.10.2017 17:00 (UTC)","82150","0"
"19.10.2017 17:00 - 19.10.2017 18:00 (UTC)","83916","0"
"19.10.2017 18:00 - 19.10.2017 19:00 (UTC)","79007","0"
"19.10.2017 19:00 - 19.10.2017 20:00 (UTC)","74687","0"
"19.10.2017 20:00 - 19.10.2017 21:00 (UTC)","70584","0"
"19.10.2017 21:00 - 19.10.2017 22:00 (UTC)","67570","0"
"19.10.2017 22:00 - 19.10.2017 23:00 (UTC)","64412","0"
"19.10.2017 23:00 - 20.10.2017 00:00 (UTC)","63121","0"
"20.10.2017 00:00 - 20.10.2017 01:00 (UTC)","62195","0"
"20.10.2017 01:00 - 20.10.2017 02:00 (UTC)","62306","0"
"20.10.2017 02:00 - 20.10.2017 03:00 (UTC)","62527","0"
"20.10.2017 03:00 - 20.10.2017 04:00 (UTC)","65804","0"
"20.10.2017 04:00 - 20.10.2017 05:00 (UTC)","74593","0"
"20.10.2017 05:00 - 20.10.2017 06:00 (UTC)","82263","0"
"20.10.2017 06:00 - 20.10.2017 07:00 (UTC)","87182","0"
"20.10.2017 07:00 - 20.10.2017 08:00 (UTC)","88399","0"
"20.10.2017 08:00 - 20.10.2017 09:00 (UTC)","90177","0"
"20.10.2017 09:00 - 20.10.2017 10:00 (UTC)","91693","0"
"20.10.2017 10:00 - 20.10.2017 11:00 (UTC)","91353","0"
"20.10.2017 11:00 - 20.10.2017 12:00 (UTC)","89531","0"
"20.10.2017 12:00 - 20.10.2017 13:00 (UTC)","87418","0"
"20.10.2017 13:00 - 20.10.2017 14:00 (UTC)","84192","0"
"20.10.2017 14:00 - 20.10.2017 15:00 (UTC)","80789","0"
"20.10.2017 15:00 - 20.10.2017 16:00 (UTC)","80381","0"
"20.10.2017 16:00 - 20.10.2017 17:00 (UTC)","81074","0"
"20.10.2017 17:00 - 20.10.2017 18:00 (UTC)","80938","0"
"20.10.2017 18:00 - 20.10.2017 19:00 (UTC)","76823","0"
"20.10.2017 19:00 - 20.10.2017 20:00 (UTC)","73366","0"
"20.10.2017 20:00 - 20.10.2017 21:00 (UTC)","69547","0"
"20.10.2017 21:00 - 20.10.2017 22:00 (UTC)","65557","0"
"20.10.2017 22:00 - 20.10.2017 23:00 (UTC)","62717","0"
"20.10.2017 23:00 - 21.10.2017 00:00 (UTC)","61202","0"
"21.10.2017 00:00 - 21.10.2017 01:00 (UTC)","60313","0"
"21.10.2017 01:00 - 21.10.2017 02:00 (UTC)","59516","0"
"21.10.2017 02:00 - 21.10.2017 03:00 (UTC)","58657","0"
"21.10.2017 03:00 - 21.10.2017 04:00 (UTC)","59240","0"
"21.10.2017 04:00 - 21.10.2017 05:00 (UTC)","61580","0"
"21.10.2017 05:00 - 21.10.2017 06:00 (UTC)","65038","0"
"21.10.2017 06:00 - 21.10.2017 07:00 (UTC)","69705","0"
"21.10.2017 07:00 - 21.10.2017 08:00 (UTC)","74598","0"
"21.10.2017 08:00 - 21.10.2017 09:00 (UTC)","77542","0"
"21.10.2017 09:00 - 21.10.2017 10:00 (UTC)","78551","0"
"21.10.2017 10:00 - 21.10.2017 11:00 (UTC)","78642","0"
"21.10.2017 11:00 - 21.10.2017 12:00 (UTC)","76875","0"
"21.10.2017 12:00 - 21.10.2017 13:00 (UTC)","75019","0"
"21.10.2017 13:00 - 21.10.2017 14:00 (UTC)","72095","0"
"21.10.2017 14:00 - 21.10.2017 15:00 (UTC)","69979","0"
"21.10.2017 15:00 - 21.10.2017 16:00 (UTC)","69698","0"
"21.10.2017 16:00 - 21.10.2017 17:00 (UTC)","72038","0"
"21.10.2017 17:00 - 21.10.2017 18:00 (UTC)","73387","0"
"21.10.2017 18:00 - 21.10.2017 19:00 (UTC)","70239","0"
"21.10.2017 19:00 - 21.10.2017 20:00 (UTC)","68493","0"
"21.10.2017 20:00 - 21.10.2017 21:00 (UTC)","67623","0"
"21.10.2017 21:00 - 21.10.2017 22:00 (UTC)","66301","0"
"21.10.2017 22:00 - 21.10.2017 23:00 (UTC)","64406","0"
"21.10.2017 23:00 - 22.10.2017 00:00 (UTC)","63070","0"
"22.10.2017 00:00 - 22.10.2017 01:00 (UTC)","63092","0"
"22.10.2017 01:00 - 22.10.2017 02:00 (UTC)","61845","0"
"22.10.2017 02:00 - 22.10.2017 03:00 (UTC)","60961","0"
"22.10.2017 03:00 - 22.10.2017 04:00 (UTC)","61629","0"
"22.10.2017 04:00 - 22.10.2017 05:00 (UTC)","62521","0"
"22.10.2017 05:00 - 22.10.2017 06:00 (UTC)","64500","0"
"22.10.2017 06:00 - 22.10.2017 07:00 (UTC)","68743","0"
"22.10.2017 07:00 - 22.10.2017 08:00 (UTC)","74117","0"
"22.10.2017 08:00 - 22.10.2017 09:00 (UTC)","78997","0"
"22.10.2017 09:00 - 22.10.2017 10:00 (UTC)","81994","0"
"22.10.2017 10:00 - 22.10.2017 11:00 (UTC)","80923","0"
"22.10.2017 11:00 - 22.10.2017 12:00 (UTC)","78906","0"
"22.10.2017 12:00 - 22.10.2017 13:00 (UTC)","76749","0"
"22.10.2017 13:00 - 22.10.2017 14:00 (UTC)","74712","0"
"22.10.2017 14:00 - 22.10.2017 15:00 (UTC)","70559","0"
"22.10.2017 15:00 - 22.10.2017 16:00 (UTC)","68834","0"
"22.10.2017 16:00 - 22.10.2017 17:00 (UTC)","72279","0"
"22.10.2017 17:00 - 22.10.2017 18:00 (UTC)","73524","0"
"22.10.2017 18:00 - 22.10.2017 19:00 (UTC)","70792","0"
"22.10.2017 19:00 - 22.10.2017 20:00 (UTC)","69463","0"
"22.10.2017 20:00 - 22.10.2017 21:00 (UTC)","68548","0"
"22.10.2017 21:00 - 22.10.2017 22:00 (UTC)","66280","0"
"22.10.2017 22:00 - 22.10.2017 23:00 (UTC)","64222","0"
"22.10.2017 23:00 - 23.10.2017 00:00 (UTC)","63247","0"
"23.10.2017 00:00 - 23.10.2017 01:00 (UTC)","63442","0"
"23.10.2017 01:00 - 23.10.2017 02:00 (UTC)","63933","0"
"23.10.2017 02:00 - 23.10.2017 03:00 (UTC)","64924","0"
"23.10.2017 03:00 - 23.10.2017 04:00 (UTC)","69781","0"
"23.10.2017 04:00 - 23.10.2017 05:00 (UTC)","77782","0"
"23.10.2017 05:00 - 23.10.2017 06:00 (UTC)","85576","0"
"23.10.2017 06:00 - 23.10.2017 07:00 (UTC)","88882","0"
"23.10.2017 07:00 - 23.10.2017 08:00 (UTC)","89316","0"
"23.10.2017 08:00 - 23.10.2017 09:00 (UTC)","91322","0"
"23.10.2017 09:00 - 23.10.2017 10:00 (UTC)","92537","0"
"23.10.2017 10:00 - 23.10.2017 11:00 (UTC)","92345","0"
"23.10.2017 11:00 - 23.10.2017 12:00 (UTC)","91677","0"
"23.10.2017 12:00 - 23.10.2017 13:00 (UTC)","89454","0"
"23.10.2017 13:00 - 23.10.2017 14:00 (UTC)","86884","0"
"23.10.2017 14:00 - 23.10.2017 15:00 (UTC)","83960","0"
"23.10.2017 15:00 - 23.10.2017 16:00 (UTC)","84035","0"
"23.10.2017 16:00 - 23.10.2017 17:00 (UTC)","86413","0"
"23.10.2017 17:00 - 23.10.2017 18:00 (UTC)","85565","0"
"23.10.2017 18:00 - 23.10.2017 19:00 (UTC)","81702","0"
"23.10.2017 19:00 - 23.10.2017 20:00 (UTC)","77938","0"
"23.10.2017 20:00 - 23.10.2017 21:00 (UTC)","73493","0"
"23.10.2017 21:00 - 23.10.2017 22:00 (UTC)","68328","0"
"23.10.2017 22:00 - 23.10.2017 23:00 (UTC)","63455","0"
"23.10.2017 23:00 - 24.10.2017 00:00 (UTC)","61711","0"
"24.10.2017 00:00 - 24.10.2017 01:00 (UTC)","61600","0"
"24.10.2017 01:00 - 24.10.2017 02:00 (UTC)","61751","0"
"24.10.2017 02:00 - 24.10.2017 03:00 (UTC)","62640","0"
"24.10.2017 03:00 - 24.10.2017 04:00 (UTC)","66241","0"
"24.10.2017 04:00 - 24.10.2017 05:00 (UTC)","76511","0"
"24.10.2017 05:00 - 24.10.2017 06:00 (UTC)","81412","0"
"24.10.2017 06:00 - 24.10.2017 07:00 (UTC)","86249","0"
"24.10.2017 07:00 - 24.10.2017 08:00 (UTC)","86111","0"
"24.10.2017 08:00 - 24.10.2017 09:00 (UTC)","87724","0"
"24.10.2017 09:00 - 24.10.2017 10:00 (UTC)","87884","0"
"24.10.2017 10:00 - 24.10.2017 11:00 (UTC)","88189","0"
"24.10.2017 11:00 - 24.10.2017 12:00 (UTC)","87531","0"
"24.10.2017 12:00 - 24.10.2017 13:00 (UTC)","85398","0"
"24.10.2017 13:00 - 24.10.2017 14:00 (UTC)","83766","0"
"24.10.2017 14:00 - 24.10.2017 15:00 (UTC)","81749","0"
"24.10.2017 15:00 - 24.10.2017 16:00 (UTC)","83567","0"
"24.10.2017 16:00 - 24.10.2017 17:00 (UTC)","85531","0"
"24.10.2017 17:00 - 24.10.2017 18:00 (UTC)","85560","0"
"24.10.2017 18:00 - 24.10.2017 19:00 (UTC)","81064","0"
"24.10.2017 19:00 - 24.10.2017 20:00 (UTC)","78101","0"
"24.10.2017 20:00 - 24.10.2017 21:00 (UTC)","76387","0"
"24.10.2017 21:00 - 24.10.2017 22:00 (UTC)","74270","0"
"24.10.2017 22:00 - 24.10.2017 23:00 (UTC)","68096","0"
"24.10.2017 23:00 - 25.10.2017 00:00 (UTC)","66263","0"
"25.10.2017 00:00 - 25.10.2017 01:00 (UTC)","65225","0"
"25.10.2017 01:00 - 25.10.2017 02:00 (UTC)","65324","0"
"25.10.2017 02:00 - 25.10.2017 03:00 (UTC)","66605","0"
"25.10.2017 03:00 - 25.10.2017 04:00 (UTC)","69130","0"
"25.10.2017 04:00 - 25.10.2017 05:00 (UTC)","76424","0"
"25.10.2017 05:00 - 25.10.2017 06:00 (UTC)","81273","0"
"25.10.2017 06:00 - 25.10.2017 07:00 (UTC)","85854","0"
"25.10.2017 07:00 - 25.10.2017 08:00 (UTC)","87651","0"
"25.10.2017 08:00 - 25.10.2017 09:00 (UTC)","90101","0"
"25.10.2017 09:00 - 25.10.2017 10:00 (UTC)","92858","0"
"25.10.2017 10:00 - 25.10.2017 11:00 (UTC)","93473","0"
"25.10.2017 11:00 - 25.10.2017 12:00 (UTC)","93011","0"
"25.10.2017 12:00 - 25.10.2017 13:00 (UTC)","89800","0"
"25.10.2017 13:00 - 25.10.2017 14:00 (UTC)","87258","0"
"25.10.2017 14:00 - 25.10.2017 15:00 (UTC)","82678","0"
