"MTU","Scheduled Generation [MW] (D) - BZN|DE-AT-LU","Scheduled Consumption [MW] (D) - BZN|DE-AT-LU"
"04.10.2015 17:00 - 04.10.2015 18:00 (UTC)","64094","0"
"04.10.2015 18:00 - 04.10.2015 19:00 (UTC)","64046","0"
"04.10.2015 19:00 - 04.10.2015 20:00 (UTC)","61389","0"
"04.10.2015 20:00 - 04.10.2015 21:00 (UTC)","59702","0"
"04.10.2015 21:00 - 04.10.2015 22:00 (UTC)","57004","0"
"04.10.2015 22:00 - 04.10.2015 23:00 (UTC)","53104","0"
"04.10.2015 23:00 - 05.10.2015 00:00 (UTC)","51417","0"
"05.10.2015 00:00 - 05.10.2015 01:00 (UTC)","50292","0"
"05.10.2015 01:00 - 05.10.2015 02:00 (UTC)","50687","0"
"05.10.2015 02:00 - 05.10.2015 03:00 (UTC)","52431","0"
"05.10.2015 03:00 - 05.10.2015 04:00 (UTC)","59045","0"
"05.10.2015 04:00 - 05.10.2015 05:00 (UTC)","68033","0"
"05.10.2015 05:00 - 05.10.2015 06:00 (UTC)","73013","0"
"05.10.2015 06:00 - 05.10.2015 07:00 (UTC)","77620","0"
"05.10.2015 07:00 - 05.10.2015 08:00 (UTC)","81432","0"
"05.10.2015 08:00 - 05.10.2015 09:00 (UTC)","85716","0"
"05.10.2015 09:00 - 05.10.2015 10:00 (UTC)","89976","0"
"05.10.2015 10:00 - 05.10.2015 11:00 (UTC)","91366","0"
"05.10.2015 11:00 - 05.10.2015 12:00 (UTC)","89543","0"
"05.10.2015 12:00 - 05.10.2015 13:00 (UTC)","86894","0"
"05.10.2015 13:00 - 05.10.2015 14:00 (UTC)","83654","0"
"05.10.2015 14:00 - 05.10.2015 15:00 (UTC)","80330","0"
"05.10.2015 15:00 - 05.10.2015 16:00 (UTC)","77127","0"
"05.10.2015 16:00 - 05.10.2015 17:00 (UTC)","76223","0"
"05.10.2015 17:00 - 05.10.2015 18:00 (UTC)","78475","0"
"05.10.2015 18:00 - 05.10.2015 19:00 (UTC)","77108","0"
"05.10.2015 19:00 - 05.10.2015 20:00 (UTC)","75993","0"
"05.10.2015 20:00 - 05.10.2015 21:00 (UTC)","71742","0"
"05.10.2015 21:00 - 05.10.2015 22:00 (UTC)","66941","0"
"05.10.2015 22:00 - 05.10.2015 23:00 (UTC)","58036","0"
"05.10.2015 23:00 - 06.10.2015 00:00 (UTC)","55997","0"
"06.10.2015 00:00 - 06.10.2015 01:00 (UTC)","54944","0"
"06.10.2015 01:00 - 06.10.2015 02:00 (UTC)","54040","0"
"06.10.2015 02:00 - 06.10.2015 03:00 (UTC)","54005","0"
"06.10.2015 03:00 - 06.10.2015 04:00 (UTC)","60353","0"
"06.10.2015 04:00 - 06.10.2015 05:00 (UTC)","70135","0"
"06.10.2015 05:00 - 06.10.2015 06:00 (UTC)","75463","0"
"06.10.2015 06:00 - 06.10.2015 07:00 (UTC)","80220","0"
"06.10.2015 07:00 - 06.10.2015 08:00 (UTC)","82363","0"
"06.10.2015 08:00 - 06.10.2015 09:00 (UTC)","84293","0"
"06.10.2015 09:00 - 06.10.2015 10:00 (UTC)","85726","0"
"06.10.2015 10:00 - 06.10.2015 11:00 (UTC)","85534","0"
"06.10.2015 11:00 - 06.10.2015 12:00 (UTC)","84864","0"
"06.10.2015 12:00 - 06.10.2015 13:00 (UTC)","83326","0"
"06.10.2015 13:00 - 06.10.2015 14:00 (UTC)","81194","0"
"06.10.2015 14:00 - 06.10.2015 15:00 (UTC)","78465","0"
"06.10.2015 15:00 - 06.10.2015 16:00 (UTC)","76538","0"
"06.10.2015 16:00 - 06.10.2015 17:00 (UTC)","77589","0"
"06.10.2015 17:00 - 06.10.2015 18:00 (UTC)","79186","0"
"06.10.2015 18:00 - 06.10.2015 19:00 (UTC)","75946","0"
"06.10.2015 19:00 - 06.10.2015 20:00 (UTC)","72433","0"
"06.10.2015 20:00 - 06.10.2015 21:00 (UTC)","68696","0"
"06.10.2015 21:00 - 06.10.2015 22:00 (UTC)","63162","0"
"06.10.2015 22:00 - 06.10.2015 23:00 (UTC)","63176","0"
"06.10.2015 23:00 - 07.10.2015 00:00 (UTC)","60239","0"
"07.10.2015 00:00 - 07.10.2015 01:00 (UTC)","59055","0"
"07.10.2015 01:00 - 07.10.2015 02:00 (UTC)","58325","0"
"07.10.2015 02:00 - 07.10.2015 03:00 (UTC)","58354","0"
"07.10.2015 03:00 - 07.10.2015 04:00 (UTC)","63057","0"
"07.10.2015 04:00 - 07.10.2015 05:00 (UTC)","72536","0"
"07.10.2015 05:00 - 07.10.2015 06:00 (UTC)","77286","0"
"07.10.2015 06:00 - 07.10.2015 07:00 (UTC)","80546","0"
"07.10.2015 07:00 - 07.10.2015 08:00 (UTC)","81834","0"
"07.10.2015 08:00 - 07.10.2015 09:00 (UTC)","83376","0"
"07.10.2015 09:00 - 07.10.2015 10:00 (UTC)","85072","0"
"07.10.2015 10:00 - 07.10.2015 11:00 (UTC)","85163","0"
"07.10.2015 11:00 - 07.10.2015 12:00 (UTC)","84022","0"
"07.10.2015 12:00 - 07.10.2015 13:00 (UTC)","81713","0"
"07.10.2015 13:00 - 07.10.2015 14:00 (UTC)","79894","0"
"07.10.2015 14:00 - 07.10.2015 15:00 (UTC)","78247","0"
"07.10.2015 15:00 - 07.10.2015 16:00 (UTC)","76613","0"
"07.10.2015 16:00 - 07.10.2015 17:00 (UTC)","76936","0"
"07.10.2015 17:00 - 07.10.2015 18:00 (UTC)","78396","0"
"07.10.2015 18:00 - 07.10.2015 19:00 (UTC)","75744","0"
"07.10.2015 19:00 - 07.10.2015 20:00 (UTC)","73624","0"
"07.10.2015 20:00 - 07.10.2015 21:00 (UTC)","69908","0"
"07.10.2015 21:00 - 07.10.2015 22:00 (UTC)","64713","0"
"07.10.2015 22:00 - 07.10.2015 23:00 (UTC)","62563","0"
"07.10.2015 23:00 - 08.10.2015 00:00 (UTC)","59461","0"
"08.10.2015 00:00 - 08.10.2015 01:00 (UTC)","57306","0"
"08.10.2015 01:00 - 08.10.2015 02:00 (UTC)","56553","0"
"08.10.2015 02:00 - 08.10.2015 03:00 (UTC)","57732","0"
"08.10.2015 03:00 - 08.10.2015 04:00 (UTC)","62732","0"
"08.10.2015 04:00 - 08.10.2015 05:00 (UTC)","70888","0"
"08.10.2015 05:00 - 08.10.2015 06:00 (UTC)","74894","0"
"08.10.2015 06:00 - 08.10.2015 07:00 (UTC)","78339","0"
"08.10.2015 07:00 - 08.10.2015 08:00 (UTC)","81698","0"
"08.10.2015 08:00 - 08.10.2015 09:00 (UTC)","82660","0"
"08.10.2015 09:00 - 08.10.2015 10:00 (UTC)","83860","0"
"08.10.2015 10:00 - 08.10.2015 11:00 (UTC)","84098","0"
"08.10.2015 11:00 - 08.10.2015 12:00 (UTC)","83451","0"
"08.10.2015 12:00 - 08.10.2015 13:00 (UTC)","81676","0"
"08.10.2015 13:00 - 08.10.2015 14:00 (UTC)","79909","0"
"08.10.2015 14:00 - 08.10.2015 15:00 (UTC)","77173","0"
"08.10.2015 15:00 - 08.10.2015 16:00 (UTC)","75870","0"
"08.10.2015 16:00 - 08.10.2015 17:00 (UTC)","75375","0"
"08.10.2015 17:00 - 08.10.2015 18:00 (UTC)","76366","0"
"08.10.2015 18:00 - 08.10.2015 19:00 (UTC)","74063","0"
"08.10.2015 19:00 - 08.10.2015 20:00 (UTC)","72131","0"
"08.10.2015 20:00 - 08.10.2015 21:00 (UTC)","68150","0"
"08.10.2015 21:00 - 08.10.2015 22:00 (UTC)","63329","0"
"08.10.2015 22:00 - 08.10.2015 23:00 (UTC)","60148","0"
"08.10.2015 23:00 - 09.10.2015 00:00 (UTC)","58105","0"
"09.10.2015 00:00 - 09.10.2015 01:00 (UTC)","56649","0"
"09.10.2015 01:00 - 09.10.2015 02:00 (UTC)","55805","0"
"09.10.2015 02:00 - 09.10.2015 03:00 (UTC)","57103","0"
"09.10.2015 03:00 - 09.10.2015 04:00 (UTC)","60990","0"
"09.10.2015 04:00 - 09.10.2015 05:00 (UTC)","68725","0"
"09.10.2015 05:00 - 09.10.2015 06:00 (UTC)","73751","0"
"09.10.2015 06:00 - 09.10.2015 07:00 (UTC)","76700","0"
"09.10.2015 07:00 - 09.10.2015 08:00 (UTC)","79528","0"
"09.10.2015 08:00 - 09.10.2015 09:00 (UTC)","80448","0"
"09.10.2015 09:00 - 09.10.2015 10:00 (UTC)","81916","0"
"09.10.2015 10:00 - 09.10.2015 11:00 (UTC)","82747","0"
"09.10.2015 11:00 - 09.10.2015 12:00 (UTC)","82042","0"
"09.10.2015 12:00 - 09.10.2015 13:00 (UTC)","80745","0"
"09.10.2015 13:00 - 09.10.2015 14:00 (UTC)","78273","0"
"09.10.2015 14:00 - 09.10.2015 15:00 (UTC)","74828","0"
"09.10.2015 15:00 - 09.10.2015 16:00 (UTC)","72929","0"
"09.10.2015 16:00 - 09.10.2015 17:00 (UTC)","72723","0"
"09.10.2015 17:00 - 09.10.2015 18:00 (UTC)","74658","0"
"09.10.2015 18:00 - 09.10.2015 19:00 (UTC)","72722","0"
"09.10.2015 19:00 - 09.10.2015 20:00 (UTC)","70513","0"
"09.10.2015 20:00 - 09.10.2015 21:00 (UTC)","67521","0"
"09.10.2015 21:00 - 09.10.2015 22:00 (UTC)","64079","0"
"09.10.2015 22:00 - 09.10.2015 23:00 (UTC)","59725","0"
"09.10.2015 23:00 - 10.10.2015 00:00 (UTC)","57473","0"
"10.10.2015 00:00 - 10.10.2015 01:00 (UTC)","56709","0"
"10.10.2015 01:00 - 10.10.2015 02:00 (UTC)","55743","0"
"10.10.2015 02:00 - 10.10.2015 03:00 (UTC)","55554","0"
"10.10.2015 03:00 - 10.10.2015 04:00 (UTC)","56392","0"
"10.10.2015 04:00 - 10.10.2015 05:00 (UTC)","59390","0"
"10.10.2015 05:00 - 10.10.2015 06:00 (UTC)","62260","0"
"10.10.2015 06:00 - 10.10.2015 07:00 (UTC)","67028","0"
"10.10.2015 07:00 - 10.10.2015 08:00 (UTC)","72000","0"
"10.10.2015 08:00 - 10.10.2015 09:00 (UTC)","75815","0"
"10.10.2015 09:00 - 10.10.2015 10:00 (UTC)","78955","0"
"10.10.2015 10:00 - 10.10.2015 11:00 (UTC)","78490","0"
"10.10.2015 11:00 - 10.10.2015 12:00 (UTC)","77230","0"
"10.10.2015 12:00 - 10.10.2015 13:00 (UTC)","74427","0"
"10.10.2015 13:00 - 10.10.2015 14:00 (UTC)","71991","0"
"10.10.2015 14:00 - 10.10.2015 15:00 (UTC)","69258","0"
"10.10.2015 15:00 - 10.10.2015 16:00 (UTC)","67995","0"
"10.10.2015 16:00 - 10.10.2015 17:00 (UTC)","69042","0"
"10.10.2015 17:00 - 10.10.2015 18:00 (UTC)","70878","0"
"10.10.2015 18:00 - 10.10.2015 19:00 (UTC)","69491","0"
"10.10.2015 19:00 - 10.10.2015 20:00 (UTC)","65969","0"
"10.10.2015 20:00 - 10.10.2015 21:00 (UTC)","63777","0"
"10.10.2015 21:00 - 10.10.2015 22:00 (UTC)","60849","0"
"10.10.2015 22:00 - 10.10.2015 23:00 (UTC)","59733","0"
"10.10.2015 23:00 - 11.10.2015 00:00 (UTC)","58294","0"
"11.10.2015 00:00 - 11.10.2015 01:00 (UTC)","56804","0"
"11.10.2015 01:00 - 11.10.2015 02:00 (UTC)","54802","0"
"11.10.2015 02:00 - 11.10.2015 03:00 (UTC)","54425","0"
"11.10.2015 03:00 - 11.10.2015 04:00 (UTC)","55659","0"
"11.10.2015 04:00 - 11.10.2015 05:00 (UTC)","57952","0"
"11.10.2015 05:00 - 11.10.2015 06:00 (UTC)","59513","0"
"11.10.2015 06:00 - 11.10.2015 07:00 (UTC)","62852","0"
"11.10.2015 07:00 - 11.10.2015 08:00 (UTC)","69820","0"
"11.10.2015 08:00 - 11.10.2015 09:00 (UTC)","76841","0"
"11.10.2015 09:00 - 11.10.2015 10:00 (UTC)","82337","0"
"11.10.2015 10:00 - 11.10.2015 11:00 (UTC)","82537","0"
"11.10.2015 11:00 - 11.10.2015 12:00 (UTC)","80351","0"
"11.10.2015 12:00 - 11.10.2015 13:00 (UTC)","78145","0"
"11.10.2015 13:00 - 11.10.2015 14:00 (UTC)","74306","0"
"11.10.2015 14:00 - 11.10.2015 15:00 (UTC)","70308","0"
"11.10.2015 15:00 - 11.10.2015 16:00 (UTC)","66868","0"
"11.10.2015 16:00 - 11.10.2015 17:00 (UTC)","68548","0"
"11.10.2015 17:00 - 11.10.2015 18:00 (UTC)","71197","0"
"11.10.2015 18:00 - 11.10.2015 19:00 (UTC)","69271","0"
"11.10.2015 19:00 - 11.10.2015 20:00 (UTC)","67124","0"
"11.10.2015 20:00 - 11.10.2015 21:00 (UTC)","65698","0"
"11.10.2015 21:00 - 11.10.2015 22:00 (UTC)","62209","0"
"11.10.2015 22:00 - 11.10.2015 23:00 (UTC)","60049","0"
"11.10.2015 23:00 - 12.10.2015 00:00 (UTC)","57951","0"
"12.10.2015 00:00 - 12.10.2015 01:00 (UTC)","56690","0"
"12.10.2015 01:00 - 12.10.2015 02:00 (UTC)","56922","0"
"12.10.2015 02:00 - 12.10.2015 03:00 (UTC)","59071","0"
"12.10.2015 03:00 - 12.10.2015 04:00 (UTC)","63528","0"
"12.10.2015 04:00 - 12.10.2015 05:00 (UTC)","73920","0"
"12.10.2015 05:00 - 12.10.2015 06:00 (UTC)","80225","0"
"12.10.2015 06:00 - 12.10.2015 07:00 (UTC)","86484","0"
"12.10.2015 07:00 - 12.10.2015 08:00 (UTC)","91238","0"
"12.10.2015 08:00 - 12.10.2015 09:00 (UTC)","95946","0"
"12.10.2015 09:00 - 12.10.2015 10:00 (UTC)","98928","0"
"12.10.2015 10:00 - 12.10.2015 11:00 (UTC)","99322","0"
"12.10.2015 11:00 - 12.10.2015 12:00 (UTC)","98095","0"
"12.10.2015 12:00 - 12.10.2015 13:00 (UTC)","95093","0"
"12.10.2015 13:00 - 12.10.2015 14:00 (UTC)","91163","0"
"12.10.2015 14:00 - 12.10.2015 15:00 (UTC)","86174","0"
"12.10.2015 15:00 - 12.10.2015 16:00 (UTC)","81832","0"
"12.10.2015 16:00 - 12.10.2015 17:00 (UTC)","79385","0"
"12.10.2015 17:00 - 12.10.2015 18:00 (UTC)","81372","0"
"12.10.2015 18:00 - 12.10.2015 19:00 (UTC)","79579","0"
"12.10.2015 19:00 - 12.10.2015 20:00 (UTC)","75328","0"
"12.10.2015 20:00 - 12.10.2015 21:00 (UTC)","71651","0"
"12.10.2015 21:00 - 12.10.2015 22:00 (UTC)","66390","0"
"12.10.2015 22:00 - 12.10.2015 23:00 (UTC)","65635","0"
"12.10.2015 23:00 - 13.10.2015 00:00 (UTC)","64398","0"
"13.10.2015 00:00 - 13.10.2015 01:00 (UTC)","62728","0"
"13.10.2015 01:00 - 13.10.2015 02:00 (UTC)","61607","0"
"13.10.2015 02:00 - 13.10.2015 03:00 (UTC)","62849","0"
"13.10.2015 03:00 - 13.10.2015 04:00 (UTC)","67540","0"
"13.10.2015 04:00 - 13.10.2015 05:00 (UTC)","74319","0"
"13.10.2015 05:00 - 13.10.2015 06:00 (UTC)","79234","0"
"13.10.2015 06:00 - 13.10.2015 07:00 (UTC)","83638","0"
"13.10.2015 07:00 - 13.10.2015 08:00 (UTC)","88030","0"
"13.10.2015 08:00 - 13.10.2015 09:00 (UTC)","91286","0"
"13.10.2015 09:00 - 13.10.2015 10:00 (UTC)","93040","0"
"13.10.2015 10:00 - 13.10.2015 11:00 (UTC)","93224","0"
"13.10.2015 11:00 - 13.10.2015 12:00 (UTC)","91223","0"
"13.10.2015 12:00 - 13.10.2015 13:00 (UTC)","87898","0"
"13.10.2015 13:00 - 13.10.2015 14:00 (UTC)","84823","0"
"13.10.2015 14:00 - 13.10.2015 15:00 (UTC)","81741","0"
"13.10.2015 15:00 - 13.10.2015 16:00 (UTC)","79819","0"
"13.10.2015 16:00 - 13.10.2015 17:00 (UTC)","79345","0"
"13.10.2015 17:00 - 13.10.2015 18:00 (UTC)","80587","0"
"13.10.2015 18:00 - 13.10.2015 19:00 (UTC)","78846","0"
"13.10.2015 19:00 - 13.10.2015 20:00 (UTC)","75839","0"
"13.10.2015 20:00 - 13.10.2015 21:00 (UTC)","72961","0"
"13.10.2015 21:00 - 13.10.2015 22:00 (UTC)","68911","0"
"13.10.2015 22:00 - 13.10.2015 23:00 (UTC)","65171","0"
"13.10.2015 23:00 - 14.10.2015 00:00 (UTC)","62638","0"
"14.10.2015 00:00 - 14.10.2015 01:00 (UTC)","61003","0"
"14.10.2015 01:00 - 14.10.2015 02:00 (UTC)","60997","0"
"14.10.2015 02:00 - 14.10.2015 03:00 (UTC)","62448","0"
"14.10.2015 03:00 - 14.10.2015 04:00 (UTC)","66740","0"
"14.10.2015 04:00 - 14.10.2015 05:00 (UTC)","75051","0"
"14.10.2015 05:00 - 14.10.2015 06:00 (UTC)","79929","0"
"14.10.2015 06:00 - 14.10.2015 07:00 (UTC)","83337","0"
"14.10.2015 07:00 - 14.10.2015 08:00 (UTC)","85488","0"
"14.10.2015 08:00 - 14.10.2015 09:00 (UTC)","86543","0"
"14.10.2015 09:00 - 14.10.2015 10:00 (UTC)","88208","0"
"14.10.2015 10:00 - 14.10.2015 11:00 (UTC)","88253","0"
"14.10.2015 11:00 - 14.10.2015 12:00 (UTC)","87828","0"
"14.10.2015 12:00 - 14.10.2015 13:00 (UTC)","86312","0"
"14.10.2015 13:00 - 14.10.2015 14:00 (UTC)","84887","0"
"14.10.2015 14:00 - 14.10.2015 15:00 (UTC)","82843","0"
"14.10.2015 15:00 - 14.10.2015 16:00 (UTC)","81698","0"
"14.10.2015 16:00 - 14.10.2015 17:00 (UTC)","82513","0"
"14.10.2015 17:00 - 14.10.2015 18:00 (UTC)","83572","0"
"14.10.2015 18:00 - 14.10.2015 19:00 (UTC)","81433","0"
"14.10.2015 19:00 - 14.10.2015 20:00 (UTC)","77526","0"
"14.10.2015 20:00 - 14.10.2015 21:00 (UTC)","73844","0"
"14.10.2015 21:00 - 14.10.2015 22:00 (UTC)","69033","0"
"14.10.2015 22:00 - 14.10.2015 23:00 (UTC)","65630","0"
"14.10.2015 23:00 - 15.10.2015 00:00 (UTC)","63066","0"
"15.10.2015 00:00 - 15.10.2015 01:00 (UTC)","61601","0"
"15.10.2015 01:00 - 15.10.2015 02:00 (UTC)","61379","0"
"15.10.2015 02:00 - 15.10.2015 03:00 (UTC)","62901","0"
"15.10.2015 03:00 - 15.10.2015 04:00 (UTC)","66862","0"
"15.10.2015 04:00 - 15.10.2015 05:00 (UTC)","75011","0"
"15.10.2015 05:00 - 15.10.2015 06:00 (UTC)","80895","0"
"15.10.2015 06:00 - 15.10.2015 07:00 (UTC)","84532","0"
"15.10.2015 07:00 - 15.10.2015 08:00 (UTC)","85618","0"
"15.10.2015 08:00 - 15.10.2015 09:00 (UTC)","86495","0"
"15.10.2015 09:00 - 15.10.2015 10:00 (UTC)","87438","0"
"15.10.2015 10:00 - 15.10.2015 11:00 (UTC)","87508","0"
"15.10.2015 11:00 - 15.10.2015 12:00 (UTC)","87344","0"
"15.10.2015 12:00 - 15.10.2015 13:00 (UTC)","85741","0"
"15.10.2015 13:00 - 15.10.2015 14:00 (UTC)","84566","0"
"15.10.2015 14:00 - 15.10.2015 15:00 (UTC)","83276","0"
"15.10.2015 15:00 - 15.10.2015 16:00 (UTC)","83202","0"
"15.10.2015 16:00 - 15.10.2015 17:00 (UTC)","84304","0"
"15.10.2015 17:00 - 15.10.2015 18:00 (UTC)","85276","0"
"15.10.2015 18:00 - 15.10.2015 19:00 (UTC)","81207","0"
"15.10.2015 19:00 - 15.10.2015 20:00 (UTC)","77457","0"
"15.10.2015 20:00 - 15.10.2015 21:00 (UTC)","73047","0"
"15.10.2015 21:00 - 15.10.2015 22:00 (UTC)","67857","0"
"15.10.2015 22:00 - 15.10.2015 23:00 (UTC)","64312","0"
"15.10.2015 23:00 - 16.10.2015 00:00 (UTC)","61717","0"
"16.10.2015 00:00 - 16.10.2015 01:00 (UTC)","60193","0"
"16.10.2015 01:00 - 16.10.2015 02:00 (UTC)","60741","0"
"16.10.2015 02:00 - 16.10.2015 03:00 (UTC)","62055","0"
"16.10.2015 03:00 - 16.10.2015 04:00 (UTC)","64988","0"
"16.10.2015 04:00 - 16.10.2015 05:00 (UTC)","73758","0"
"16.10.2015 05:00 - 16.10.2015 06:00 (UTC)","78216","0"
"16.10.2015 06:00 - 16.10.2015 07:00 (UTC)","82375","0"
"16.10.2015 07:00 - 16.10.2015 08:00 (UTC)","82827","0"
"16.10.2015 08:00 - 16.10.2015 09:00 (UTC)","84008","0"
"16.10.2015 09:00 - 16.10.2015 10:00 (UTC)","83933","0"
"16.10.2015 10:00 - 16.10.2015 11:00 (UTC)","83516","0"
"16.10.2015 11:00 - 16.10.2015 12:00 (UTC)","81995","0"
"16.10.2015 12:00 - 16.10.2015 13:00 (UTC)","80605","0"
"16.10.2015 13:00 - 16.10.2015 14:00 (UTC)","78730","0"
"16.10.2015 14:00 - 16.10.2015 15:00 (UTC)","77724","0"
"16.10.2015 15:00 - 16.10.2015 16:00 (UTC)","77250","0"
"16.10.2015 16:00 - 16.10.2015 17:00 (UTC)","77398","0"
"16.10.2015 17:00 - 16.10.2015 18:00 (UTC)","78255","0"
"16.10.2015 18:00 - 16.10.2015 19:00 (UTC)","75020","0"
"16.10.2015 19:00 - 16.10.2015 20:00 (UTC)","72427","0"
"16.10.2015 20:00 - 16.10.2015 21:00 (UTC)","69003","0"
"16.10.2015 21:00 - 16.10.2015 22:00 (UTC)","64004","0"
"16.10.2015 22:00 - 16.10.2015 23:00 (UTC)","59923","0"
"16.10.2015 23:00 - 17.10.2015 00:00 (UTC)","58617","0"
"17.10.2015 00:00 - 17.10.2015 01:00 (UTC)","56889","0"
"17.10.2015 01:00 - 17.10.2015 02:00 (UTC)","56524","0"
"17.10.2015 02:00 - 17.10.2015 03:00 (UTC)","56904","0"
"17.10.2015 03:00 - 17.10.2015 04:00 (UTC)","57810","0"
"17.10.2015 04:00 - 17.10.2015 05:00 (UTC)","59542","0"
"17.10.2015 05:00 - 17.10.2015 06:00 (UTC)","62548","0"
"17.10.2015 06:00 - 17.10.2015 07:00 (UTC)","66072","0"
"17.10.2015 07:00 - 17.10.2015 08:00 (UTC)","69489","0"
"17.10.2015 08:00 - 17.10.2015 09:00 (UTC)","72040","0"
"17.10.2015 09:00 - 17.10.2015 10:00 (UTC)","73091","0"
"17.10.2015 10:00 - 17.10.2015 11:00 (UTC)","73421","0"
"17.10.2015 11:00 - 17.10.2015 12:00 (UTC)","72477","0"
"17.10.2015 12:00 - 17.10.2015 13:00 (UTC)","70192","0"
"17.10.2015 13:00 - 17.10.2015 14:00 (UTC)","68007","0"
"17.10.2015 14:00 - 17.10.2015 15:00 (UTC)","66408","0"
"17.10.2015 15:00 - 17.10.2015 16:00 (UTC)","65402","0"
"17.10.2015 16:00 - 17.10.2015 17:00 (UTC)","67208","0"
"17.10.2015 17:00 - 17.10.2015 18:00 (UTC)","68503","0"
"17.10.2015 18:00 - 17.10.2015 19:00 (UTC)","65638","0"
"17.10.2015 19:00 - 17.10.2015 20:00 (UTC)","62688","0"
"17.10.2015 20:00 - 17.10.2015 21:00 (UTC)","61691","0"
"17.10.2015 21:00 - 17.10.2015 22:00 (UTC)","59114","0"
"17.10.2015 22:00 - 17.10.2015 23:00 (UTC)","54306","0"
"17.10.2015 23:00 - 18.10.2015 00:00 (UTC)","52251","0"
"18.10.2015 00:00 - 18.10.2015 01:00 (UTC)","50930","0"
"18.10.2015 01:00 - 18.10.2015 02:00 (UTC)","50154","0"
"18.10.2015 02:00 - 18.10.2015 03:00 (UTC)","50091","0"
"18.10.2015 03:00 - 18.10.2015 04:00 (UTC)","50499","0"
"18.10.2015 04:00 - 18.10.2015 05:00 (UTC)","50803","0"
"18.10.2015 05:00 - 18.10.2015 06:00 (UTC)","53820","0"
"18.10.2015 06:00 - 18.10.2015 07:00 (UTC)","59457","0"
"18.10.2015 07:00 - 18.10.2015 08:00 (UTC)","63681","0"
"18.10.2015 08:00 - 18.10.2015 09:00 (UTC)","67037","0"
"18.10.2015 09:00 - 18.10.2015 10:00 (UTC)","69223","0"
"18.10.2015 10:00 - 18.10.2015 11:00 (UTC)","69364","0"
"18.10.2015 11:00 - 18.10.2015 12:00 (UTC)","66329","0"
"18.10.2015 12:00 - 18.10.2015 13:00 (UTC)","63988","0"
"18.10.2015 13:00 - 18.10.2015 14:00 (UTC)","62341","0"
"18.10.2015 14:00 - 18.10.2015 15:00 (UTC)","60549","0"
"18.10.2015 15:00 - 18.10.2015 16:00 (UTC)","61005","0"
"18.10.2015 16:00 - 18.10.2015 17:00 (UTC)","63608","0"
"18.10.2015 17:00 - 18.10.2015 18:00 (UTC)","65527","0"
"18.10.2015 18:00 - 18.10.2015 19:00 (UTC)","64556","0"
"18.10.2015 19:00 - 18.10.2015 20:00 (UTC)","61932","0"
"18.10.2015 20:00 - 18.10.2015 21:00 (UTC)","60878","0"
"18.10.2015 21:00 - 18.10.2015 22:00 (UTC)","58185","0"
"18.10.2015 22:00 - 18.10.2015 23:00 (UTC)","53974","0"
"18.10.2015 23:00 - 19.10.2015 00:00 (UTC)","52118","0"
"19.10.2015 00:00 - 19.10.2015 01:00 (UTC)","51560","0"
"19.10.2015 01:00 - 19.10.2015 02:00 (UTC)","51617","0"
"19.10.2015 02:00 - 19.10.2015 03:00 (UTC)","53073","0"
"19.10.2015 03:00 - 19.10.2015 04:00 (UTC)","58390","0"
"19.10.2015 04:00 - 19.10.2015 05:00 (UTC)","66322","0"
"19.10.2015 05:00 - 19.10.2015 06:00 (UTC)","72508","0"
"19.10.2015 06:00 - 19.10.2015 07:00 (UTC)","76822","0"
"19.10.2015 07:00 - 19.10.2015 08:00 (UTC)","80893","0"
"19.10.2015 08:00 - 19.10.2015 09:00 (UTC)","83391","0"
"19.10.2015 09:00 - 19.10.2015 10:00 (UTC)","85061","0"
"19.10.2015 10:00 - 19.10.2015 11:00 (UTC)","84923","0"
"19.10.2015 11:00 - 19.10.2015 12:00 (UTC)","84769","0"
"19.10.2015 12:00 - 19.10.2015 13:00 (UTC)","82312","0"
"19.10.2015 13:00 - 19.10.2015 14:00 (UTC)","79778","0"
"19.10.2015 14:00 - 19.10.2015 15:00 (UTC)","76981","0"
"19.10.2015 15:00 - 19.10.2015 16:00 (UTC)","75593","0"
"19.10.2015 16:00 - 19.10.2015 17:00 (UTC)","76020","0"
"19.10.2015 17:00 - 19.10.2015 18:00 (UTC)","77618","0"
"19.10.2015 18:00 - 19.10.2015 19:00 (UTC)","74136","0"
"19.10.2015 19:00 - 19.10.2015 20:00 (UTC)","70167","0"
"19.10.2015 20:00 - 19.10.2015 21:00 (UTC)","67306","0"
"19.10.2015 21:00 - 19.10.2015 22:00 (UTC)","62746","0"
"19.10.2015 22:00 - 19.10.2015 23:00 (UTC)","60177","0"
"19.10.2015 23:00 - 20.10.2015 00:00 (UTC)","57736","0"
"20.10.2015 00:00 - 20.10.2015 01:00 (UTC)","56624","0"
"20.10.2015 01:00 - 20.10.2015 02:00 (UTC)","56401","0"
"20.10.2015 02:00 - 20.10.2015 03:00 (UTC)","57950","0"
"20.10.2015 03:00 - 20.10.2015 04:00 (UTC)","61662","0"
"20.10.2015 04:00 - 20.10.2015 05:00 (UTC)","69492","0"
"20.10.2015 05:00 - 20.10.2015 06:00 (UTC)","75119","0"
"20.10.2015 06:00 - 20.10.2015 07:00 (UTC)","79645","0"
"20.10.2015 07:00 - 20.10.2015 08:00 (UTC)","81589","0"
"20.10.2015 08:00 - 20.10.2015 09:00 (UTC)","83168","0"
