"MTU","Scheduled Generation [MW] (D) - BZN|ES","Scheduled Consumption [MW] (D) - BZN|ES"
"16.11.2016 10:00 - 16.11.2016 11:00 (UTC)","34415","0"
"16.11.2016 11:00 - 16.11.2016 12:00 (UTC)","33761","0"
"16.11.2016 12:00 - 16.11.2016 13:00 (UTC)","34099","0"
"16.11.2016 13:00 - 16.11.2016 14:00 (UTC)","34188","0"
"16.11.2016 14:00 - 16.11.2016 15:00 (UTC)","33876","0"
"16.11.2016 15:00 - 16.11.2016 16:00 (UTC)","33262","0"
"16.11.2016 16:00 - 16.11.2016 17:00 (UTC)","32723","0"
"16.11.2016 17:00 - 16.11.2016 18:00 (UTC)","34254","0"
"16.11.2016 18:00 - 16.11.2016 19:00 (UTC)","35265","0"
"16.11.2016 19:00 - 16.11.2016 20:00 (UTC)","35323","0"
"16.11.2016 20:00 - 16.11.2016 21:00 (UTC)","32025","0"
"16.11.2016 21:00 - 16.11.2016 22:00 (UTC)","29376","0"
"16.11.2016 22:00 - 16.11.2016 23:00 (UTC)","25809","0"
"16.11.2016 23:00 - 17.11.2016 00:00 (UTC)","22965","0"
"17.11.2016 00:00 - 17.11.2016 01:00 (UTC)","22091","0"
"17.11.2016 01:00 - 17.11.2016 02:00 (UTC)","20943","0"
"17.11.2016 02:00 - 17.11.2016 03:00 (UTC)","20598","104"
"17.11.2016 03:00 - 17.11.2016 04:00 (UTC)","20480","104"
"17.11.2016 04:00 - 17.11.2016 05:00 (UTC)","20834","0"
"17.11.2016 05:00 - 17.11.2016 06:00 (UTC)","22847","0"
"17.11.2016 06:00 - 17.11.2016 07:00 (UTC)","28690","0"
"17.11.2016 07:00 - 17.11.2016 08:00 (UTC)","30467","0"
"17.11.2016 08:00 - 17.11.2016 09:00 (UTC)","32062","0"
"17.11.2016 09:00 - 17.11.2016 10:00 (UTC)","32790","0"
"17.11.2016 10:00 - 17.11.2016 11:00 (UTC)","32869","0"
"17.11.2016 11:00 - 17.11.2016 12:00 (UTC)","32271","0"
"17.11.2016 12:00 - 17.11.2016 13:00 (UTC)","32014","0"
"17.11.2016 13:00 - 17.11.2016 14:00 (UTC)","31917","0"
"17.11.2016 14:00 - 17.11.2016 15:00 (UTC)","31606","0"
"17.11.2016 15:00 - 17.11.2016 16:00 (UTC)","30639","0"
"17.11.2016 16:00 - 17.11.2016 17:00 (UTC)","32132","0"
"17.11.2016 17:00 - 17.11.2016 18:00 (UTC)","33550","0"
"17.11.2016 18:00 - 17.11.2016 19:00 (UTC)","34284","0"
"17.11.2016 19:00 - 17.11.2016 20:00 (UTC)","32968","0"
"17.11.2016 20:00 - 17.11.2016 21:00 (UTC)","30680","0"
"17.11.2016 21:00 - 17.11.2016 22:00 (UTC)","28208","0"
"17.11.2016 22:00 - 17.11.2016 23:00 (UTC)","26496","0"
"17.11.2016 23:00 - 18.11.2016 00:00 (UTC)","23784","0"
"18.11.2016 00:00 - 18.11.2016 01:00 (UTC)","23005","236"
"18.11.2016 01:00 - 18.11.2016 02:00 (UTC)","22643","924"
"18.11.2016 02:00 - 18.11.2016 03:00 (UTC)","22470","1259"
"18.11.2016 03:00 - 18.11.2016 04:00 (UTC)","22476","1546"
"18.11.2016 04:00 - 18.11.2016 05:00 (UTC)","22677","1288"
"18.11.2016 05:00 - 18.11.2016 06:00 (UTC)","24429","0"
"18.11.2016 06:00 - 18.11.2016 07:00 (UTC)","28842","0"
"18.11.2016 07:00 - 18.11.2016 08:00 (UTC)","30433","0"
"18.11.2016 08:00 - 18.11.2016 09:00 (UTC)","32399","0"
"18.11.2016 09:00 - 18.11.2016 10:00 (UTC)","33265","0"
"18.11.2016 10:00 - 18.11.2016 11:00 (UTC)","33648","0"
"18.11.2016 11:00 - 18.11.2016 12:00 (UTC)","33439","0"
"18.11.2016 12:00 - 18.11.2016 13:00 (UTC)","33288","0"
"18.11.2016 13:00 - 18.11.2016 14:00 (UTC)","32936","0"
"18.11.2016 14:00 - 18.11.2016 15:00 (UTC)","31586","0"
"18.11.2016 15:00 - 18.11.2016 16:00 (UTC)","30923","0"
"18.11.2016 16:00 - 18.11.2016 17:00 (UTC)","31709","0"
"18.11.2016 17:00 - 18.11.2016 18:00 (UTC)","32791","0"
"18.11.2016 18:00 - 18.11.2016 19:00 (UTC)","32974","0"
"18.11.2016 19:00 - 18.11.2016 20:00 (UTC)","31593","0"
"18.11.2016 20:00 - 18.11.2016 21:00 (UTC)","29819","0"
"18.11.2016 21:00 - 18.11.2016 22:00 (UTC)","28317","0"
"18.11.2016 22:00 - 18.11.2016 23:00 (UTC)","25805","0"
"18.11.2016 23:00 - 19.11.2016 00:00 (UTC)","23541","0"
"19.11.2016 00:00 - 19.11.2016 01:00 (UTC)","22407","93"
"19.11.2016 01:00 - 19.11.2016 02:00 (UTC)","21251","90"
"19.11.2016 02:00 - 19.11.2016 03:00 (UTC)","20609","180"
"19.11.2016 03:00 - 19.11.2016 04:00 (UTC)","20656","268"
"19.11.2016 04:00 - 19.11.2016 05:00 (UTC)","20629","269"
"19.11.2016 05:00 - 19.11.2016 06:00 (UTC)","20728","279"
"19.11.2016 06:00 - 19.11.2016 07:00 (UTC)","21601","290"
"19.11.2016 07:00 - 19.11.2016 08:00 (UTC)","22805","360"
"19.11.2016 08:00 - 19.11.2016 09:00 (UTC)","24518","7"
"19.11.2016 09:00 - 19.11.2016 10:00 (UTC)","26308","0"
"19.11.2016 10:00 - 19.11.2016 11:00 (UTC)","27300","30"
"19.11.2016 11:00 - 19.11.2016 12:00 (UTC)","27030","240"
"19.11.2016 12:00 - 19.11.2016 13:00 (UTC)","27216","322"
"19.11.2016 13:00 - 19.11.2016 14:00 (UTC)","26930","270"
"19.11.2016 14:00 - 19.11.2016 15:00 (UTC)","26757","360"
"19.11.2016 15:00 - 19.11.2016 16:00 (UTC)","26694","360"
"19.11.2016 16:00 - 19.11.2016 17:00 (UTC)","26747","270"
"19.11.2016 17:00 - 19.11.2016 18:00 (UTC)","27165","90"
"19.11.2016 18:00 - 19.11.2016 19:00 (UTC)","27543","90"
"19.11.2016 19:00 - 19.11.2016 20:00 (UTC)","27133","270"
"19.11.2016 20:00 - 19.11.2016 21:00 (UTC)","26876","180"
"19.11.2016 21:00 - 19.11.2016 22:00 (UTC)","26664","180"
"19.11.2016 22:00 - 19.11.2016 23:00 (UTC)","26060","270"
"19.11.2016 23:00 - 20.11.2016 00:00 (UTC)","23861","236"
"20.11.2016 00:00 - 20.11.2016 01:00 (UTC)","23679","2389"
"20.11.2016 01:00 - 20.11.2016 02:00 (UTC)","22940","3095"
"20.11.2016 02:00 - 20.11.2016 03:00 (UTC)","21998","3537"
"20.11.2016 03:00 - 20.11.2016 04:00 (UTC)","21470","3679"
"20.11.2016 04:00 - 20.11.2016 05:00 (UTC)","21350","3627"
"20.11.2016 05:00 - 20.11.2016 06:00 (UTC)","21577","3483"
"20.11.2016 06:00 - 20.11.2016 07:00 (UTC)","21557","3193"
"20.11.2016 07:00 - 20.11.2016 08:00 (UTC)","21985","3189"
"20.11.2016 08:00 - 20.11.2016 09:00 (UTC)","23267","3035"
"20.11.2016 09:00 - 20.11.2016 10:00 (UTC)","24129","1765"
"20.11.2016 10:00 - 20.11.2016 11:00 (UTC)","24808","683"
"20.11.2016 11:00 - 20.11.2016 12:00 (UTC)","25091","326"
"20.11.2016 12:00 - 20.11.2016 13:00 (UTC)","25539","1013"
"20.11.2016 13:00 - 20.11.2016 14:00 (UTC)","25502","2143"
"20.11.2016 14:00 - 20.11.2016 15:00 (UTC)","25038","2419"
"20.11.2016 15:00 - 20.11.2016 16:00 (UTC)","24804","2471"
"20.11.2016 16:00 - 20.11.2016 17:00 (UTC)","25437","908"
"20.11.2016 17:00 - 20.11.2016 18:00 (UTC)","25954","0"
"20.11.2016 18:00 - 20.11.2016 19:00 (UTC)","26720","0"
"20.11.2016 19:00 - 20.11.2016 20:00 (UTC)","26695","0"
"20.11.2016 20:00 - 20.11.2016 21:00 (UTC)","26920","0"
"20.11.2016 21:00 - 20.11.2016 22:00 (UTC)","26602","0"
"20.11.2016 22:00 - 20.11.2016 23:00 (UTC)","26180","90"
"20.11.2016 23:00 - 21.11.2016 00:00 (UTC)","25153","3067"
"21.11.2016 00:00 - 21.11.2016 01:00 (UTC)","25189","3167"
"21.11.2016 01:00 - 21.11.2016 02:00 (UTC)","25127","3320"
"21.11.2016 02:00 - 21.11.2016 03:00 (UTC)","24730","3320"
"21.11.2016 03:00 - 21.11.2016 04:00 (UTC)","24737","3372"
"21.11.2016 04:00 - 21.11.2016 05:00 (UTC)","26027","3220"
"21.11.2016 05:00 - 21.11.2016 06:00 (UTC)","27756","1620"
"21.11.2016 06:00 - 21.11.2016 07:00 (UTC)","29420","26"
"21.11.2016 07:00 - 21.11.2016 08:00 (UTC)","31099","180"
"21.11.2016 08:00 - 21.11.2016 09:00 (UTC)","31583","180"
"21.11.2016 09:00 - 21.11.2016 10:00 (UTC)","31759","180"
"21.11.2016 10:00 - 21.11.2016 11:00 (UTC)","31530","180"
"21.11.2016 11:00 - 21.11.2016 12:00 (UTC)","31125","180"
"21.11.2016 12:00 - 21.11.2016 13:00 (UTC)","30579","180"
"21.11.2016 13:00 - 21.11.2016 14:00 (UTC)","29722","180"
"21.11.2016 14:00 - 21.11.2016 15:00 (UTC)","28624","180"
"21.11.2016 15:00 - 21.11.2016 16:00 (UTC)","27850","180"
"21.11.2016 16:00 - 21.11.2016 17:00 (UTC)","28065","0"
"21.11.2016 17:00 - 21.11.2016 18:00 (UTC)","30073","0"
"21.11.2016 18:00 - 21.11.2016 19:00 (UTC)","30684","0"
"21.11.2016 19:00 - 21.11.2016 20:00 (UTC)","30356","0"
"21.11.2016 20:00 - 21.11.2016 21:00 (UTC)","29615","0"
"21.11.2016 21:00 - 21.11.2016 22:00 (UTC)","27559","0"
"21.11.2016 22:00 - 21.11.2016 23:00 (UTC)","25114","0"
"21.11.2016 23:00 - 22.11.2016 00:00 (UTC)","23172","0"
"22.11.2016 00:00 - 22.11.2016 01:00 (UTC)","21661","0"
"22.11.2016 01:00 - 22.11.2016 02:00 (UTC)","20795","90"
"22.11.2016 02:00 - 22.11.2016 03:00 (UTC)","20284","90"
"22.11.2016 03:00 - 22.11.2016 04:00 (UTC)","20200","123"
"22.11.2016 04:00 - 22.11.2016 05:00 (UTC)","20377","26"
"22.11.2016 05:00 - 22.11.2016 06:00 (UTC)","22118","0"
"22.11.2016 06:00 - 22.11.2016 07:00 (UTC)","25182","0"
"22.11.2016 07:00 - 22.11.2016 08:00 (UTC)","28020","0"
"22.11.2016 08:00 - 22.11.2016 09:00 (UTC)","29998","0"
"22.11.2016 09:00 - 22.11.2016 10:00 (UTC)","30053","0"
"22.11.2016 10:00 - 22.11.2016 11:00 (UTC)","30344","0"
"22.11.2016 11:00 - 22.11.2016 12:00 (UTC)","29267","0"
"22.11.2016 12:00 - 22.11.2016 13:00 (UTC)","29817","0"
"22.11.2016 13:00 - 22.11.2016 14:00 (UTC)","29233","0"
"22.11.2016 14:00 - 22.11.2016 15:00 (UTC)","28989","0"
"22.11.2016 15:00 - 22.11.2016 16:00 (UTC)","29338","0"
"22.11.2016 16:00 - 22.11.2016 17:00 (UTC)","30033","0"
"22.11.2016 17:00 - 22.11.2016 18:00 (UTC)","31930","0"
"22.11.2016 18:00 - 22.11.2016 19:00 (UTC)","32051","0"
"22.11.2016 19:00 - 22.11.2016 20:00 (UTC)","31727","0"
"22.11.2016 20:00 - 22.11.2016 21:00 (UTC)","31042","0"
"22.11.2016 21:00 - 22.11.2016 22:00 (UTC)","28459","0"
"22.11.2016 22:00 - 22.11.2016 23:00 (UTC)","25437","0"
"22.11.2016 23:00 - 23.11.2016 00:00 (UTC)","23745","0"
"23.11.2016 00:00 - 23.11.2016 01:00 (UTC)","22648","0"
"23.11.2016 01:00 - 23.11.2016 02:00 (UTC)","21727","270"
"23.11.2016 02:00 - 23.11.2016 03:00 (UTC)","21527","738"
"23.11.2016 03:00 - 23.11.2016 04:00 (UTC)","21833","1064"
"23.11.2016 04:00 - 23.11.2016 05:00 (UTC)","22371","875"
"23.11.2016 05:00 - 23.11.2016 06:00 (UTC)","23867","0"
"23.11.2016 06:00 - 23.11.2016 07:00 (UTC)","28009","0"
"23.11.2016 07:00 - 23.11.2016 08:00 (UTC)","29439","0"
"23.11.2016 08:00 - 23.11.2016 09:00 (UTC)","31519","0"
"23.11.2016 09:00 - 23.11.2016 10:00 (UTC)","32400","0"
"23.11.2016 10:00 - 23.11.2016 11:00 (UTC)","33040","0"
"23.11.2016 11:00 - 23.11.2016 12:00 (UTC)","32919","0"
"23.11.2016 12:00 - 23.11.2016 13:00 (UTC)","32796","0"
"23.11.2016 13:00 - 23.11.2016 14:00 (UTC)","32459","0"
"23.11.2016 14:00 - 23.11.2016 15:00 (UTC)","32351","0"
"23.11.2016 15:00 - 23.11.2016 16:00 (UTC)","31776","0"
"23.11.2016 16:00 - 23.11.2016 17:00 (UTC)","31963","0"
"23.11.2016 17:00 - 23.11.2016 18:00 (UTC)","32163","0"
"23.11.2016 18:00 - 23.11.2016 19:00 (UTC)","31454","0"
"23.11.2016 19:00 - 23.11.2016 20:00 (UTC)","31341","0"
"23.11.2016 20:00 - 23.11.2016 21:00 (UTC)","31138","0"
"23.11.2016 21:00 - 23.11.2016 22:00 (UTC)","28685","0"
"23.11.2016 22:00 - 23.11.2016 23:00 (UTC)","26315","0"
"23.11.2016 23:00 - 24.11.2016 00:00 (UTC)","24657","0"
"24.11.2016 00:00 - 24.11.2016 01:00 (UTC)","23657","219"
"24.11.2016 01:00 - 24.11.2016 02:00 (UTC)","23179","1034"
"24.11.2016 02:00 - 24.11.2016 03:00 (UTC)","22678","1034"
"24.11.2016 03:00 - 24.11.2016 04:00 (UTC)","22604","1034"
"24.11.2016 04:00 - 24.11.2016 05:00 (UTC)","23098","984"
"24.11.2016 05:00 - 24.11.2016 06:00 (UTC)","23861","0"
"24.11.2016 06:00 - 24.11.2016 07:00 (UTC)","27561","0"
"24.11.2016 07:00 - 24.11.2016 08:00 (UTC)","28709","0"
"24.11.2016 08:00 - 24.11.2016 09:00 (UTC)","30337","0"
"24.11.2016 09:00 - 24.11.2016 10:00 (UTC)","31319","0"
"24.11.2016 10:00 - 24.11.2016 11:00 (UTC)","31419","0"
"24.11.2016 11:00 - 24.11.2016 12:00 (UTC)","31412","0"
"24.11.2016 12:00 - 24.11.2016 13:00 (UTC)","31331","0"
"24.11.2016 13:00 - 24.11.2016 14:00 (UTC)","30376","0"
"24.11.2016 14:00 - 24.11.2016 15:00 (UTC)","29875","0"
"24.11.2016 15:00 - 24.11.2016 16:00 (UTC)","29514","0"
"24.11.2016 16:00 - 24.11.2016 17:00 (UTC)","30151","0"
"24.11.2016 17:00 - 24.11.2016 18:00 (UTC)","31462","0"
"24.11.2016 18:00 - 24.11.2016 19:00 (UTC)","30324","0"
"24.11.2016 19:00 - 24.11.2016 20:00 (UTC)","30314","0"
"24.11.2016 20:00 - 24.11.2016 21:00 (UTC)","29336","0"
"24.11.2016 21:00 - 24.11.2016 22:00 (UTC)","26814","0"
"24.11.2016 22:00 - 24.11.2016 23:00 (UTC)","24472","0"
"24.11.2016 23:00 - 25.11.2016 00:00 (UTC)","22654","360"
"25.11.2016 00:00 - 25.11.2016 01:00 (UTC)","21523","955"
"25.11.2016 01:00 - 25.11.2016 02:00 (UTC)","20921","1757"
"25.11.2016 02:00 - 25.11.2016 03:00 (UTC)","20565","2033"
"25.11.2016 03:00 - 25.11.2016 04:00 (UTC)","20509","2102"
"25.11.2016 04:00 - 25.11.2016 05:00 (UTC)","20711","1617"
"25.11.2016 05:00 - 25.11.2016 06:00 (UTC)","22044","270"
"25.11.2016 06:00 - 25.11.2016 07:00 (UTC)","25193","0"
"25.11.2016 07:00 - 25.11.2016 08:00 (UTC)","27022","0"
"25.11.2016 08:00 - 25.11.2016 09:00 (UTC)","28596","0"
"25.11.2016 09:00 - 25.11.2016 10:00 (UTC)","28966","0"
"25.11.2016 10:00 - 25.11.2016 11:00 (UTC)","28805","0"
"25.11.2016 11:00 - 25.11.2016 12:00 (UTC)","28427","0"
"25.11.2016 12:00 - 25.11.2016 13:00 (UTC)","28232","0"
"25.11.2016 13:00 - 25.11.2016 14:00 (UTC)","27709","0"
"25.11.2016 14:00 - 25.11.2016 15:00 (UTC)","27478","0"
"25.11.2016 15:00 - 25.11.2016 16:00 (UTC)","27458","0"
"25.11.2016 16:00 - 25.11.2016 17:00 (UTC)","28790","0"
"25.11.2016 17:00 - 25.11.2016 18:00 (UTC)","30174","0"
"25.11.2016 18:00 - 25.11.2016 19:00 (UTC)","29862","0"
"25.11.2016 19:00 - 25.11.2016 20:00 (UTC)","29330","0"
"25.11.2016 20:00 - 25.11.2016 21:00 (UTC)","28405","0"
"25.11.2016 21:00 - 25.11.2016 22:00 (UTC)","26327","0"
"25.11.2016 22:00 - 25.11.2016 23:00 (UTC)","24809","0"
"25.11.2016 23:00 - 26.11.2016 00:00 (UTC)","24555","1109"
"26.11.2016 00:00 - 26.11.2016 01:00 (UTC)","23590","2286"
"26.11.2016 01:00 - 26.11.2016 02:00 (UTC)","22798","3256"
"26.11.2016 02:00 - 26.11.2016 03:00 (UTC)","22237","3396"
"26.11.2016 03:00 - 26.11.2016 04:00 (UTC)","22351","3495"
"26.11.2016 04:00 - 26.11.2016 05:00 (UTC)","22458","3495"
"26.11.2016 05:00 - 26.11.2016 06:00 (UTC)","22593","3472"
"26.11.2016 06:00 - 26.11.2016 07:00 (UTC)","23166","2816"
"26.11.2016 07:00 - 26.11.2016 08:00 (UTC)","23461","596"
"26.11.2016 08:00 - 26.11.2016 09:00 (UTC)","24834","180"
"26.11.2016 09:00 - 26.11.2016 10:00 (UTC)","25166","0"
"26.11.2016 10:00 - 26.11.2016 11:00 (UTC)","25330","0"
"26.11.2016 11:00 - 26.11.2016 12:00 (UTC)","25209","108"
"26.11.2016 12:00 - 26.11.2016 13:00 (UTC)","25114","18"
"26.11.2016 13:00 - 26.11.2016 14:00 (UTC)","24728","18"
"26.11.2016 14:00 - 26.11.2016 15:00 (UTC)","23630","91"
"26.11.2016 15:00 - 26.11.2016 16:00 (UTC)","23092","396"
"26.11.2016 16:00 - 26.11.2016 17:00 (UTC)","23262","0"
"26.11.2016 17:00 - 26.11.2016 18:00 (UTC)","25256","0"
"26.11.2016 18:00 - 26.11.2016 19:00 (UTC)","25715","0"
"26.11.2016 19:00 - 26.11.2016 20:00 (UTC)","26078","0"
"26.11.2016 20:00 - 26.11.2016 21:00 (UTC)","26037","0"
"26.11.2016 21:00 - 26.11.2016 22:00 (UTC)","24518","0"
"26.11.2016 22:00 - 26.11.2016 23:00 (UTC)","23101","0"
"26.11.2016 23:00 - 27.11.2016 00:00 (UTC)","22085","0"
"27.11.2016 00:00 - 27.11.2016 01:00 (UTC)","21527","710"
"27.11.2016 01:00 - 27.11.2016 02:00 (UTC)","21033","1778"
"27.11.2016 02:00 - 27.11.2016 03:00 (UTC)","20756","2240"
"27.11.2016 03:00 - 27.11.2016 04:00 (UTC)","20607","2681"
"27.11.2016 04:00 - 27.11.2016 05:00 (UTC)","20602","2764"
"27.11.2016 05:00 - 27.11.2016 06:00 (UTC)","20520","2452"
"27.11.2016 06:00 - 27.11.2016 07:00 (UTC)","20782","2282"
"27.11.2016 07:00 - 27.11.2016 08:00 (UTC)","20950","2077"
"27.11.2016 08:00 - 27.11.2016 09:00 (UTC)","21765","637"
"27.11.2016 09:00 - 27.11.2016 10:00 (UTC)","22620","132"
"27.11.2016 10:00 - 27.11.2016 11:00 (UTC)","23738","123"
"27.11.2016 11:00 - 27.11.2016 12:00 (UTC)","23974","126"
"27.11.2016 12:00 - 27.11.2016 13:00 (UTC)","24573","90"
"27.11.2016 13:00 - 27.11.2016 14:00 (UTC)","24360","90"
"27.11.2016 14:00 - 27.11.2016 15:00 (UTC)","23271","90"
"27.11.2016 15:00 - 27.11.2016 16:00 (UTC)","22291","69"
"27.11.2016 16:00 - 27.11.2016 17:00 (UTC)","22656","358"
"27.11.2016 17:00 - 27.11.2016 18:00 (UTC)","24166","0"
"27.11.2016 18:00 - 27.11.2016 19:00 (UTC)","24639","0"
"27.11.2016 19:00 - 27.11.2016 20:00 (UTC)","25388","0"
"27.11.2016 20:00 - 27.11.2016 21:00 (UTC)","25570","0"
"27.11.2016 21:00 - 27.11.2016 22:00 (UTC)","24509","0"
"27.11.2016 22:00 - 27.11.2016 23:00 (UTC)","23176","0"
"27.11.2016 23:00 - 28.11.2016 00:00 (UTC)","21208","0"
"28.11.2016 00:00 - 28.11.2016 01:00 (UTC)","20404","624"
"28.11.2016 01:00 - 28.11.2016 02:00 (UTC)","19755","854"
"28.11.2016 02:00 - 28.11.2016 03:00 (UTC)","19567","963"
"28.11.2016 03:00 - 28.11.2016 04:00 (UTC)","19574","971"
"28.11.2016 04:00 - 28.11.2016 05:00 (UTC)","19849","767"
"28.11.2016 05:00 - 28.11.2016 06:00 (UTC)","21353","0"
"28.11.2016 06:00 - 28.11.2016 07:00 (UTC)","25162","0"
"28.11.2016 07:00 - 28.11.2016 08:00 (UTC)","28273","0"
"28.11.2016 08:00 - 28.11.2016 09:00 (UTC)","29841","0"
"28.11.2016 09:00 - 28.11.2016 10:00 (UTC)","30388","0"
"28.11.2016 10:00 - 28.11.2016 11:00 (UTC)","30170","0"
"28.11.2016 11:00 - 28.11.2016 12:00 (UTC)","30488","0"
"28.11.2016 12:00 - 28.11.2016 13:00 (UTC)","30334","0"
"28.11.2016 13:00 - 28.11.2016 14:00 (UTC)","29860","0"
"28.11.2016 14:00 - 28.11.2016 15:00 (UTC)","29496","0"
"28.11.2016 15:00 - 28.11.2016 16:00 (UTC)","29216","0"
"28.11.2016 16:00 - 28.11.2016 17:00 (UTC)","30917","0"
"28.11.2016 17:00 - 28.11.2016 18:00 (UTC)","33063","0"
"28.11.2016 18:00 - 28.11.2016 19:00 (UTC)","32916","0"
"28.11.2016 19:00 - 28.11.2016 20:00 (UTC)","31145","0"
"28.11.2016 20:00 - 28.11.2016 21:00 (UTC)","30459","0"
"28.11.2016 21:00 - 28.11.2016 22:00 (UTC)","27877","0"
"28.11.2016 22:00 - 28.11.2016 23:00 (UTC)","25078","0"
"28.11.2016 23:00 - 29.11.2016 00:00 (UTC)","23022","0"
"29.11.2016 00:00 - 29.11.2016 01:00 (UTC)","22061","0"
"29.11.2016 01:00 - 29.11.2016 02:00 (UTC)","20898","0"
"29.11.2016 02:00 - 29.11.2016 03:00 (UTC)","20592","66"
"29.11.2016 03:00 - 29.11.2016 04:00 (UTC)","20436","66"
"29.11.2016 04:00 - 29.11.2016 05:00 (UTC)","21113","51"
"29.11.2016 05:00 - 29.11.2016 06:00 (UTC)","23935","0"
"29.11.2016 06:00 - 29.11.2016 07:00 (UTC)","28150","0"
"29.11.2016 07:00 - 29.11.2016 08:00 (UTC)","30694","0"
"29.11.2016 08:00 - 29.11.2016 09:00 (UTC)","32470","0"
"29.11.2016 09:00 - 29.11.2016 10:00 (UTC)","33180","0"
"29.11.2016 10:00 - 29.11.2016 11:00 (UTC)","34039","0"
"29.11.2016 11:00 - 29.11.2016 12:00 (UTC)","33139","0"
"29.11.2016 12:00 - 29.11.2016 13:00 (UTC)","33189","0"
"29.11.2016 13:00 - 29.11.2016 14:00 (UTC)","33485","0"
"29.11.2016 14:00 - 29.11.2016 15:00 (UTC)","32973","0"
"29.11.2016 15:00 - 29.11.2016 16:00 (UTC)","32544","0"
"29.11.2016 16:00 - 29.11.2016 17:00 (UTC)","32485","0"
"29.11.2016 17:00 - 29.11.2016 18:00 (UTC)","34284","0"
"29.11.2016 18:00 - 29.11.2016 19:00 (UTC)","35044","0"
"29.11.2016 19:00 - 29.11.2016 20:00 (UTC)","35247","0"
"29.11.2016 20:00 - 29.11.2016 21:00 (UTC)","33899","0"
"29.11.2016 21:00 - 29.11.2016 22:00 (UTC)","31796","0"
"29.11.2016 22:00 - 29.11.2016 23:00 (UTC)","28889","0"
"29.11.2016 23:00 - 30.11.2016 00:00 (UTC)","27185","18"
"30.11.2016 00:00 - 30.11.2016 01:00 (UTC)","27216","952"
"30.11.2016 01:00 - 30.11.2016 02:00 (UTC)","26846","1596"
"30.11.2016 02:00 - 30.11.2016 03:00 (UTC)","26413","1791"
"30.11.2016 03:00 - 30.11.2016 04:00 (UTC)","26318","2037"
"30.11.2016 04:00 - 30.11.2016 05:00 (UTC)","26553","1728"
"30.11.2016 05:00 - 30.11.2016 06:00 (UTC)","27197","532"
"30.11.2016 06:00 - 30.11.2016 07:00 (UTC)","29841","0"
"30.11.2016 07:00 - 30.11.2016 08:00 (UTC)","31555","90"
"30.11.2016 08:00 - 30.11.2016 09:00 (UTC)","32907","90"
"30.11.2016 09:00 - 30.11.2016 10:00 (UTC)","33761","90"
"30.11.2016 10:00 - 30.11.2016 11:00 (UTC)","34013","90"
"30.11.2016 11:00 - 30.11.2016 12:00 (UTC)","34027","0"
"30.11.2016 12:00 - 30.11.2016 13:00 (UTC)","33867","0"
"30.11.2016 13:00 - 30.11.2016 14:00 (UTC)","33024","82"
"30.11.2016 14:00 - 30.11.2016 15:00 (UTC)","32493","90"
"30.11.2016 15:00 - 30.11.2016 16:00 (UTC)","31942","95"
"30.11.2016 16:00 - 30.11.2016 17:00 (UTC)","32310","37"
"30.11.2016 17:00 - 30.11.2016 18:00 (UTC)","33355","0"
"30.11.2016 18:00 - 30.11.2016 19:00 (UTC)","34002","0"
"30.11.2016 19:00 - 30.11.2016 20:00 (UTC)","33961","0"
"30.11.2016 20:00 - 30.11.2016 21:00 (UTC)","33473","0"
"30.11.2016 21:00 - 30.11.2016 22:00 (UTC)","31507","0"
"30.11.2016 22:00 - 30.11.2016 23:00 (UTC)","28708","0"
"30.11.2016 23:00 - 01.12.2016 00:00 (UTC)","28293","288"
"01.12.2016 00:00 - 01.12.2016 01:00 (UTC)","27306","414"
"01.12.2016 01:00 - 01.12.2016 02:00 (UTC)","26024","447"
"01.12.2016 02:00 - 01.12.2016 03:00 (UTC)","25572","530"
"01.12.2016 03:00 - 01.12.2016 04:00 (UTC)","25217","480"
"01.12.2016 04:00 - 01.12.2016 05:00 (UTC)","25464","447"
"01.12.2016 05:00 - 01.12.2016 06:00 (UTC)","27613","270"
"01.12.2016 06:00 - 01.12.2016 07:00 (UTC)","30287","41"
"01.12.2016 07:00 - 01.12.2016 08:00 (UTC)","31767","15"
"01.12.2016 08:00 - 01.12.2016 09:00 (UTC)","32636","64"
"01.12.2016 09:00 - 01.12.2016 10:00 (UTC)","33259","35"
"01.12.2016 10:00 - 01.12.2016 11:00 (UTC)","33328","31"
"01.12.2016 11:00 - 01.12.2016 12:00 (UTC)","33376","0"
"01.12.2016 12:00 - 01.12.2016 13:00 (UTC)","33761","0"
"01.12.2016 13:00 - 01.12.2016 14:00 (UTC)","32836","0"
"01.12.2016 14:00 - 01.12.2016 15:00 (UTC)","32164","0"
"01.12.2016 15:00 - 01.12.2016 16:00 (UTC)","31804","0"
"01.12.2016 16:00 - 01.12.2016 17:00 (UTC)","32442","0"
"01.12.2016 17:00 - 01.12.2016 18:00 (UTC)","34550","0"
"01.12.2016 18:00 - 01.12.2016 19:00 (UTC)","35576","0"
"01.12.2016 19:00 - 01.12.2016 20:00 (UTC)","35820","0"
"01.12.2016 20:00 - 01.12.2016 21:00 (UTC)","35169","0"
"01.12.2016 21:00 - 01.12.2016 22:00 (UTC)","33293","0"
"01.12.2016 22:00 - 01.12.2016 23:00 (UTC)","30445","0"
"01.12.2016 23:00 - 02.12.2016 00:00 (UTC)","26848","0"
"02.12.2016 00:00 - 02.12.2016 01:00 (UTC)","25470","54"
